
Sync-Point 0, TimeBin=0, Time: 0.01, Redshift: 99, Systemstep: 0, Dloga: 0, Nsync-grv:      10648, Nsync-hyd:          0
Sync-Point 1148, TimeBin=19, Time: 0.429351, Redshift: 1.3291, Systemstep: 0.000964362, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1149, TimeBin=17, Time: 0.429834, Redshift: 1.32648, Systemstep: 0.000482995, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1150, TimeBin=18, Time: 0.430318, Redshift: 1.32387, Systemstep: 0.000483538, Dloga: 0.00112431, Nsync-grv:        486, Nsync-hyd:          0

Sync-Point 1151, TimeBin=17, Time: 0.430802, Redshift: 1.32125, Systemstep: 0.000484082, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1152, TimeBin=19, Time: 0.431286, Redshift: 1.31865, Systemstep: 0.000484627, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1153, TimeBin=17, Time: 0.431771, Redshift: 1.31604, Systemstep: 0.000485172, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1154, TimeBin=18, Time: 0.432257, Redshift: 1.31344, Systemstep: 0.000485718, Dloga: 0.00112431, Nsync-grv:        476, Nsync-hyd:          0

Sync-Point 1155, TimeBin=17, Time: 0.432743, Redshift: 1.31084, Systemstep: 0.000486264, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1156, TimeBin=19, Time: 0.43323, Redshift: 1.30824, Systemstep: 0.000486811, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1157, TimeBin=17, Time: 0.433718, Redshift: 1.30565, Systemstep: 0.000487359, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1158, TimeBin=18, Time: 0.434205, Redshift: 1.30306, Systemstep: 0.000487907, Dloga: 0.00112431, Nsync-grv:        477, Nsync-hyd:          0

Sync-Point 1159, TimeBin=17, Time: 0.434694, Redshift: 1.30047, Systemstep: 0.000488456, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1160, TimeBin=19, Time: 0.435183, Redshift: 1.29788, Systemstep: 0.000489005, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1161, TimeBin=17, Time: 0.435673, Redshift: 1.2953, Systemstep: 0.000489555, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1162, TimeBin=18, Time: 0.436163, Redshift: 1.29272, Systemstep: 0.000490106, Dloga: 0.00112431, Nsync-grv:        482, Nsync-hyd:          0

Sync-Point 1163, TimeBin=17, Time: 0.436653, Redshift: 1.29015, Systemstep: 0.000490657, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1164, TimeBin=19, Time: 0.437144, Redshift: 1.28757, Systemstep: 0.000491209, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1165, TimeBin=17, Time: 0.437636, Redshift: 1.285, Systemstep: 0.000491762, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1166, TimeBin=18, Time: 0.438129, Redshift: 1.28244, Systemstep: 0.000492315, Dloga: 0.00112431, Nsync-grv:        471, Nsync-hyd:          0

Sync-Point 1167, TimeBin=17, Time: 0.438621, Redshift: 1.27987, Systemstep: 0.000492869, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1168, TimeBin=19, Time: 0.439115, Redshift: 1.27731, Systemstep: 0.000493423, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1169, TimeBin=17, Time: 0.439609, Redshift: 1.27475, Systemstep: 0.000493978, Dloga: 0.00112431, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 1170, TimeBin=18, Time: 0.440103, Redshift: 1.27219, Systemstep: 0.000494534, Dloga: 0.00112431, Nsync-grv:        498, Nsync-hyd:          0

Sync-Point 1171, TimeBin=17, Time: 0.440598, Redshift: 1.26964, Systemstep: 0.00049509, Dloga: 0.00112431, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 1172, TimeBin=19, Time: 0.441094, Redshift: 1.26709, Systemstep: 0.000495647, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1173, TimeBin=17, Time: 0.44159, Redshift: 1.26454, Systemstep: 0.000496205, Dloga: 0.00112431, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 1174, TimeBin=18, Time: 0.442087, Redshift: 1.262, Systemstep: 0.000496763, Dloga: 0.00112431, Nsync-grv:        504, Nsync-hyd:          0

Sync-Point 1175, TimeBin=17, Time: 0.442584, Redshift: 1.25946, Systemstep: 0.000497322, Dloga: 0.00112431, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1176, TimeBin=19, Time: 0.443082, Redshift: 1.25692, Systemstep: 0.000497882, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1177, TimeBin=17, Time: 0.443581, Redshift: 1.25438, Systemstep: 0.000498442, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1178, TimeBin=18, Time: 0.44408, Redshift: 1.25185, Systemstep: 0.000499002, Dloga: 0.00112431, Nsync-grv:        508, Nsync-hyd:          0

Sync-Point 1179, TimeBin=17, Time: 0.444579, Redshift: 1.24932, Systemstep: 0.000499564, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1180, TimeBin=19, Time: 0.445079, Redshift: 1.24679, Systemstep: 0.000500126, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1181, TimeBin=17, Time: 0.44558, Redshift: 1.24427, Systemstep: 0.000500688, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1182, TimeBin=18, Time: 0.446081, Redshift: 1.24174, Systemstep: 0.000501251, Dloga: 0.00112431, Nsync-grv:        517, Nsync-hyd:          0

Sync-Point 1183, TimeBin=17, Time: 0.446583, Redshift: 1.23922, Systemstep: 0.000501815, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1184, TimeBin=19, Time: 0.447086, Redshift: 1.23671, Systemstep: 0.00050238, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1185, TimeBin=17, Time: 0.447588, Redshift: 1.2342, Systemstep: 0.000502945, Dloga: 0.00112431, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1186, TimeBin=18, Time: 0.448092, Redshift: 1.23168, Systemstep: 0.000503511, Dloga: 0.00112431, Nsync-grv:        534, Nsync-hyd:          0

Sync-Point 1187, TimeBin=17, Time: 0.448596, Redshift: 1.22918, Systemstep: 0.000504077, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1188, TimeBin=19, Time: 0.449101, Redshift: 1.22667, Systemstep: 0.000504644, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1189, TimeBin=17, Time: 0.449606, Redshift: 1.22417, Systemstep: 0.000505212, Dloga: 0.00112431, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1190, TimeBin=18, Time: 0.450112, Redshift: 1.22167, Systemstep: 0.00050578, Dloga: 0.00112431, Nsync-grv:        537, Nsync-hyd:          0

Sync-Point 1191, TimeBin=17, Time: 0.450618, Redshift: 1.21917, Systemstep: 0.000506349, Dloga: 0.00112431, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1192, TimeBin=19, Time: 0.451125, Redshift: 1.21668, Systemstep: 0.000506919, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1193, TimeBin=17, Time: 0.451632, Redshift: 1.21419, Systemstep: 0.000507489, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1194, TimeBin=18, Time: 0.452141, Redshift: 1.2117, Systemstep: 0.00050806, Dloga: 0.00112431, Nsync-grv:        549, Nsync-hyd:          0

Sync-Point 1195, TimeBin=17, Time: 0.452649, Redshift: 1.20922, Systemstep: 0.000508632, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1196, TimeBin=19, Time: 0.453158, Redshift: 1.20673, Systemstep: 0.000509204, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1197, TimeBin=17, Time: 0.453668, Redshift: 1.20425, Systemstep: 0.000509777, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1198, TimeBin=18, Time: 0.454178, Redshift: 1.20178, Systemstep: 0.00051035, Dloga: 0.00112431, Nsync-grv:        546, Nsync-hyd:          0

Sync-Point 1199, TimeBin=17, Time: 0.454689, Redshift: 1.1993, Systemstep: 0.000510924, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1200, TimeBin=19, Time: 0.455201, Redshift: 1.19683, Systemstep: 0.000511499, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1201, TimeBin=17, Time: 0.455713, Redshift: 1.19436, Systemstep: 0.000512074, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1202, TimeBin=18, Time: 0.456226, Redshift: 1.1919, Systemstep: 0.00051265, Dloga: 0.00112431, Nsync-grv:        553, Nsync-hyd:          0

Sync-Point 1203, TimeBin=17, Time: 0.456739, Redshift: 1.18943, Systemstep: 0.000513227, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1204, TimeBin=19, Time: 0.457253, Redshift: 1.18697, Systemstep: 0.000513804, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1205, TimeBin=17, Time: 0.457767, Redshift: 1.18452, Systemstep: 0.000514382, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1206, TimeBin=18, Time: 0.458282, Redshift: 1.18206, Systemstep: 0.000514961, Dloga: 0.00112431, Nsync-grv:        550, Nsync-hyd:          0

Sync-Point 1207, TimeBin=19, Time: 0.459314, Redshift: 1.17716, Systemstep: 0.00103166, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1208, TimeBin=18, Time: 0.460348, Redshift: 1.17227, Systemstep: 0.00103398, Dloga: 0.00224862, Nsync-grv:        555, Nsync-hyd:          0

Sync-Point 1209, TimeBin=19, Time: 0.461384, Redshift: 1.16739, Systemstep: 0.00103631, Dloga: 0.00224862, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1210, TimeBin=17, Time: 0.461903, Redshift: 1.16496, Systemstep: 0.00051903, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1211, TimeBin=18, Time: 0.462423, Redshift: 1.16252, Systemstep: 0.000519614, Dloga: 0.00112431, Nsync-grv:        556, Nsync-hyd:          0

Sync-Point 1212, TimeBin=17, Time: 0.462943, Redshift: 1.16009, Systemstep: 0.000520198, Dloga: 0.00112431, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 1213, TimeBin=19, Time: 0.463464, Redshift: 1.15767, Systemstep: 0.000520784, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1214, TimeBin=17, Time: 0.463985, Redshift: 1.15524, Systemstep: 0.000521369, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1215, TimeBin=18, Time: 0.464507, Redshift: 1.15282, Systemstep: 0.000521956, Dloga: 0.00112431, Nsync-grv:        563, Nsync-hyd:          0

Sync-Point 1216, TimeBin=17, Time: 0.465029, Redshift: 1.1504, Systemstep: 0.000522543, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1217, TimeBin=19, Time: 0.465553, Redshift: 1.14799, Systemstep: 0.000523131, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1218, TimeBin=17, Time: 0.466076, Redshift: 1.14557, Systemstep: 0.000523719, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1219, TimeBin=18, Time: 0.466601, Redshift: 1.14316, Systemstep: 0.000524309, Dloga: 0.00112431, Nsync-grv:        569, Nsync-hyd:          0

Sync-Point 1220, TimeBin=17, Time: 0.467126, Redshift: 1.14075, Systemstep: 0.000524898, Dloga: 0.00112431, Nsync-grv:          1, Nsync-hyd:          0

Sync-Point 1221, TimeBin=19, Time: 0.467651, Redshift: 1.13835, Systemstep: 0.000525489, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1222, TimeBin=17, Time: 0.468177, Redshift: 1.13594, Systemstep: 0.00052608, Dloga: 0.00112431, Nsync-grv:          2, Nsync-hyd:          0

Sync-Point 1223, TimeBin=18, Time: 0.468704, Redshift: 1.13354, Systemstep: 0.000526672, Dloga: 0.00112431, Nsync-grv:        564, Nsync-hyd:          0

Sync-Point 1224, TimeBin=17, Time: 0.469231, Redshift: 1.13115, Systemstep: 0.000527264, Dloga: 0.00112431, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 1225, TimeBin=19, Time: 0.469759, Redshift: 1.12875, Systemstep: 0.000527857, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1226, TimeBin=17, Time: 0.470287, Redshift: 1.12636, Systemstep: 0.000528451, Dloga: 0.00112431, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 1227, TimeBin=18, Time: 0.470816, Redshift: 1.12397, Systemstep: 0.000529046, Dloga: 0.00112431, Nsync-grv:        600, Nsync-hyd:          0

Sync-Point 1228, TimeBin=17, Time: 0.471346, Redshift: 1.12158, Systemstep: 0.000529641, Dloga: 0.00112431, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 1229, TimeBin=19, Time: 0.471876, Redshift: 1.1192, Systemstep: 0.000530237, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1230, TimeBin=17, Time: 0.472407, Redshift: 1.11682, Systemstep: 0.000530833, Dloga: 0.00112431, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 1231, TimeBin=18, Time: 0.472939, Redshift: 1.11444, Systemstep: 0.00053143, Dloga: 0.00112431, Nsync-grv:        615, Nsync-hyd:          0

Sync-Point 1232, TimeBin=17, Time: 0.473471, Redshift: 1.11206, Systemstep: 0.000532028, Dloga: 0.00112431, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 1233, TimeBin=19, Time: 0.474003, Redshift: 1.10969, Systemstep: 0.000532627, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1234, TimeBin=17, Time: 0.474536, Redshift: 1.10732, Systemstep: 0.000533226, Dloga: 0.00112431, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 1235, TimeBin=18, Time: 0.47507, Redshift: 1.10495, Systemstep: 0.000533826, Dloga: 0.00112431, Nsync-grv:        653, Nsync-hyd:          0

Sync-Point 1236, TimeBin=17, Time: 0.475605, Redshift: 1.10259, Systemstep: 0.000534426, Dloga: 0.00112431, Nsync-grv:          4, Nsync-hyd:          0

Sync-Point 1237, TimeBin=19, Time: 0.47614, Redshift: 1.10022, Systemstep: 0.000535027, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1238, TimeBin=17, Time: 0.476675, Redshift: 1.09786, Systemstep: 0.000535629, Dloga: 0.00112431, Nsync-grv:          3, Nsync-hyd:          0

Sync-Point 1239, TimeBin=18, Time: 0.477212, Redshift: 1.09551, Systemstep: 0.000536232, Dloga: 0.00112431, Nsync-grv:        660, Nsync-hyd:          0

Sync-Point 1240, TimeBin=17, Time: 0.477748, Redshift: 1.09315, Systemstep: 0.000536835, Dloga: 0.00112431, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 1241, TimeBin=19, Time: 0.478286, Redshift: 1.0908, Systemstep: 0.000537439, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1242, TimeBin=17, Time: 0.478824, Redshift: 1.08845, Systemstep: 0.000538044, Dloga: 0.00112431, Nsync-grv:          9, Nsync-hyd:          0

Sync-Point 1243, TimeBin=18, Time: 0.479363, Redshift: 1.0861, Systemstep: 0.000538649, Dloga: 0.00112431, Nsync-grv:        669, Nsync-hyd:          0

Sync-Point 1244, TimeBin=17, Time: 0.479902, Redshift: 1.08376, Systemstep: 0.000539255, Dloga: 0.00112431, Nsync-grv:          9, Nsync-hyd:          0

Sync-Point 1245, TimeBin=19, Time: 0.480442, Redshift: 1.08142, Systemstep: 0.000539861, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1246, TimeBin=17, Time: 0.480982, Redshift: 1.07908, Systemstep: 0.000540469, Dloga: 0.00112431, Nsync-grv:         10, Nsync-hyd:          0

Sync-Point 1247, TimeBin=18, Time: 0.481523, Redshift: 1.07674, Systemstep: 0.000541077, Dloga: 0.00112431, Nsync-grv:        660, Nsync-hyd:          0

Sync-Point 1248, TimeBin=17, Time: 0.482065, Redshift: 1.07441, Systemstep: 0.000541685, Dloga: 0.00112431, Nsync-grv:          7, Nsync-hyd:          0

Sync-Point 1249, TimeBin=19, Time: 0.482607, Redshift: 1.07208, Systemstep: 0.000542295, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1250, TimeBin=17, Time: 0.48315, Redshift: 1.06975, Systemstep: 0.000542905, Dloga: 0.00112431, Nsync-grv:          7, Nsync-hyd:          0

Sync-Point 1251, TimeBin=18, Time: 0.483694, Redshift: 1.06742, Systemstep: 0.000543515, Dloga: 0.00112431, Nsync-grv:        665, Nsync-hyd:          0

Sync-Point 1252, TimeBin=17, Time: 0.484238, Redshift: 1.0651, Systemstep: 0.000544127, Dloga: 0.00112431, Nsync-grv:          8, Nsync-hyd:          0

Sync-Point 1253, TimeBin=19, Time: 0.484782, Redshift: 1.06278, Systemstep: 0.000544739, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1254, TimeBin=17, Time: 0.485328, Redshift: 1.06046, Systemstep: 0.000545352, Dloga: 0.00112431, Nsync-grv:          6, Nsync-hyd:          0

Sync-Point 1255, TimeBin=18, Time: 0.485874, Redshift: 1.05815, Systemstep: 0.000545965, Dloga: 0.00112431, Nsync-grv:        666, Nsync-hyd:          0

Sync-Point 1256, TimeBin=17, Time: 0.48642, Redshift: 1.05584, Systemstep: 0.000546579, Dloga: 0.00112431, Nsync-grv:          5, Nsync-hyd:          0

Sync-Point 1257, TimeBin=19, Time: 0.486968, Redshift: 1.05353, Systemstep: 0.000547194, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1258, TimeBin=17, Time: 0.487515, Redshift: 1.05122, Systemstep: 0.00054781, Dloga: 0.00112431, Nsync-grv:         10, Nsync-hyd:          0

Sync-Point 1259, TimeBin=18, Time: 0.488064, Redshift: 1.04891, Systemstep: 0.000548426, Dloga: 0.00112431, Nsync-grv:        664, Nsync-hyd:          0

Sync-Point 1260, TimeBin=17, Time: 0.488613, Redshift: 1.04661, Systemstep: 0.000549043, Dloga: 0.00112431, Nsync-grv:         12, Nsync-hyd:          0

Sync-Point 1261, TimeBin=19, Time: 0.489162, Redshift: 1.04431, Systemstep: 0.000549661, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1262, TimeBin=17, Time: 0.489713, Redshift: 1.04201, Systemstep: 0.000550279, Dloga: 0.00112431, Nsync-grv:         13, Nsync-hyd:          0

Sync-Point 1263, TimeBin=18, Time: 0.490264, Redshift: 1.03972, Systemstep: 0.000550898, Dloga: 0.00112431, Nsync-grv:        669, Nsync-hyd:          0

Sync-Point 1264, TimeBin=17, Time: 0.490815, Redshift: 1.03743, Systemstep: 0.000551518, Dloga: 0.00112431, Nsync-grv:         15, Nsync-hyd:          0

Sync-Point 1265, TimeBin=19, Time: 0.491367, Redshift: 1.03514, Systemstep: 0.000552138, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1266, TimeBin=17, Time: 0.49192, Redshift: 1.03285, Systemstep: 0.000552759, Dloga: 0.00112431, Nsync-grv:         19, Nsync-hyd:          0

Sync-Point 1267, TimeBin=18, Time: 0.492473, Redshift: 1.03057, Systemstep: 0.000553381, Dloga: 0.00112431, Nsync-grv:        668, Nsync-hyd:          0

Sync-Point 1268, TimeBin=17, Time: 0.493027, Redshift: 1.02828, Systemstep: 0.000554004, Dloga: 0.00112431, Nsync-grv:         17, Nsync-hyd:          0

Sync-Point 1269, TimeBin=19, Time: 0.493582, Redshift: 1.02601, Systemstep: 0.000554627, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1270, TimeBin=17, Time: 0.494137, Redshift: 1.02373, Systemstep: 0.000555251, Dloga: 0.00112431, Nsync-grv:         20, Nsync-hyd:          0

Sync-Point 1271, TimeBin=18, Time: 0.494693, Redshift: 1.02145, Systemstep: 0.000555876, Dloga: 0.00112431, Nsync-grv:        656, Nsync-hyd:          0

Sync-Point 1272, TimeBin=17, Time: 0.49525, Redshift: 1.01918, Systemstep: 0.000556501, Dloga: 0.00112431, Nsync-grv:         20, Nsync-hyd:          0

Sync-Point 1273, TimeBin=19, Time: 0.495807, Redshift: 1.01691, Systemstep: 0.000557127, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1274, TimeBin=17, Time: 0.496365, Redshift: 1.01465, Systemstep: 0.000557754, Dloga: 0.00112431, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 1275, TimeBin=18, Time: 0.496923, Redshift: 1.01238, Systemstep: 0.000558381, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1276, TimeBin=17, Time: 0.497482, Redshift: 1.01012, Systemstep: 0.000559009, Dloga: 0.00112431, Nsync-grv:         22, Nsync-hyd:          0

Sync-Point 1277, TimeBin=18, Time: 0.498042, Redshift: 1.00786, Systemstep: 0.000559638, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1278, TimeBin=17, Time: 0.498602, Redshift: 1.00561, Systemstep: 0.000560268, Dloga: 0.00112431, Nsync-grv:         21, Nsync-hyd:          0

Sync-Point 1279, TimeBin=18, Time: 0.499163, Redshift: 1.00335, Systemstep: 0.000560898, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0

Sync-Point 1280, TimeBin=17, Time: 0.499724, Redshift: 1.0011, Systemstep: 0.000561529, Dloga: 0.00112431, Nsync-grv:         17, Nsync-hyd:          0

Sync-Point 1281, TimeBin=18, Time: 0.500286, Redshift: 0.998855, Systemstep: 0.000562161, Dloga: 0.00112431, Nsync-grv:      10648, Nsync-hyd:          0
